ID;Sand %;Clay %;Silt %;pH;EC mS/cm;O.M. %;CACO3 %;N_NO3 ppm;P ppm;K ppm;Mg ppm;Fe ppm;Zn ppm;Mn ppm;Cu ppm;B ppm;Adequação MILHO
655;0,16834;0,75458;0,24077;0,4124;0,04714;0,42082;0,0232;0,11332;0,03958;0,27785;0,3951;0,26616;0,06724;0,17792;0,0451;0,07778;0,5
670;0,60896;0,31989;0,24077;0,07278;0,02721;0,35792;0,01289;0,06542;0,06627;0,07222;0,10071;0,29884;0,07153;0,27817;0,02433;0,29444;0,5
1573;0,55074;0,36575;0,25295;0,34947;0,0551;0,54954;0,00996;0,16917;0,09109;0,18733;0,00077;0,0123;0,16643;0,09261;0,03453;0,36665;1,0
116;0,13687;0,59933;0,43699;0,85714;0,07703;0,42733;0,37113;0,10817;0,07783;0,459;0,11746;0,07386;0,10014;0,02334;0,04659;0,23889;0,5
818;0,23339;0,22425;0,73177;0,86226;0,26475;0,32389;0,14774;0,20866;0,06742;0,34417;0,31872;0,37522;0,12894;0,00826;0,00478;0,15106;0,0
918;0,16394;0,72718;0,27421;0,23831;0,05049;0,05452;0,02645;0,06562;0,06304;0,00642;0,15853;0,00374;0,06623;0,06724;0,00795;0,05281;0,0
1701;0,66107;0,32702;0,1791;0,47308;0,00413;0,66598;0,02977;0,16528;0,17153;0,09191;0,26281;0,00485;0,14609;0,05657;0,01421;0,36084;1,0
577;0,51454;0,44408;0,20806;0,83827;0,06724;0,29935;0,06186;0,08766;0,04123;0,13831;0,18279;0,02777;0,01288;0,02409;0,02671;0,13333;0,5
1109;0,18456;0,83836;0,13568;0,14383;0,00214;0,37395;0,54076;0,19514;0,03444;0,01652;0,39997;0,3107;0,06323;0,15286;7e-05;0,06358;0,0
232;0,16834;0,50618;0,5024;0,92183;0,06262;0,38612;0,52191;0,0771;0,03984;0,1022;0,11683;0,03961;0,01431;0,00985;0,01869;0,05556;0,0
1118;0,60466;0,24611;0,32294;0,95606;0,77536;0,60659;0,48919;0,08516;0,06186;0,015;0,25546;0,00575;0,10881;0,12045;0,0001;0,1134;0,0
1801;0,44538;0,4149;0,31066;0,41984;0,09211;0,403;0,10634;0,01232;0,1064;0,31711;0,00961;0,0061;0,17569;0,06205;0,00767;0,33387;1,0
1430;0,44445;0,31488;0,41699;0,30683;0,04286;0,64595;0,0301;0,1526;0,0851;0,31971;0,00888;0,11191;0,12861;0,06448;0,00327;0,24312;1,0
1353;0,49237;0,35875;0,32098;0,61109;0,04003;0,60452;0,0289;0,20809;0,03251;0,23136;0,01099;0,01766;0,1546;0,03813;0,00623;0,11434;1,0
174;0,26276;0,78563;0,10995;0,59299;0,10674;0,33406;0,0;0,04491;0,05299;0,14321;0,44326;0,26332;0,04578;0,12841;0,07923;0,06667;0,0
1390;0,50564;0,45691;0,20381;0,27357;0,03611;0,49869;0,03519;0,17467;0,11902;0,15902;0,00613;0,00065;0,19043;0,00229;0,0919;0,28607;1,0
252;0,16834;0,28884;0,73133;0,93261;0,09589;0,2603;0,42526;0,11767;0,09904;0,08201;0,02492;0,01577;0,20029;0,01504;0,22255;0,11667;0,5
915;0,22696;0,8359;0,09421;0,64462;0,85254;0,30989;0,01724;0,12515;0,06382;0,03236;0,10969;0,35911;0,0688;0,03146;0,00745;0,09434;0,0
1550;0,35538;0,38792;0,4326;0,51868;0,0884;0,43114;0,01037;0,17354;0,18069;0,35098;0,01077;0,0027;0,16763;0,0636;0,04099;0,39378;1,0
937;0,65634;0,06225;0,4629;0,18508;0,9198;0,03026;0,6098;0,05635;0,0621;0,03965;0,12099;0,00102;0,08774;0,0071;0,09795;0,04299;0,0
991;0,76081;0,14061;0,2718;0,18387;0,0219;0,65758;0,60596;0,00913;0,14458;0,05351;0,35461;0,3578;0,10182;0,00442;0,00112;0,20181;0,0
33;0,38865;0,53723;0,24077;0,44744;0,05319;0,36443;0,0;0,07089;0,07202;0,10159;0,3683;0,40625;0,08727;0,18182;0,06647;0,33889;0,5
1252;0,47615;0,40541;0,28869;0,30054;0,02615;0,53006;0,01118;0,19774;0,11637;0,12046;0,0065;0,01411;0,18633;0,03787;0,08645;0,20984;1,0
234;0,13687;0,59933;0,43699;0,89218;0,07792;0,46421;0,42526;0,05663;0,04876;0,18849;0,13421;0,04768;0,07868;0,0174;0,04659;0,11667;0,5
1005;0,255;0,43251;0,48995;0,44103;0,02245;0,51355;0,08252;0,0138;0,06844;0,01086;0,10524;0,24064;0,09374;0,12505;0,00123;0,00868;0,0
125;0,35718;0,47513;0,33888;0,37197;0,06333;0,8026;0,0;0,01718;0,02174;0,07895;0,24916;0,50401;0,07439;0,26966;0,04866;0,17778;0,5
681;0,26276;0,44408;0,4697;0,24528;0,03397;0,4295;0,02577;0,10742;0,02834;0,26438;0,17127;0,39807;0,07582;0,12129;0,06973;0,26111;0,5
164;0,23129;0,72353;0,20806;0,34043;0,06226;0,36443;0,0;0,05404;0,10268;0,09119;0,03392;0,09749;0,0515;0,48665;0,0451;0,19444;0,5
1471;0,53863;0,43545;0,19213;0,35636;0,11456;0,40121;0,02098;0,22271;0,15992;0,27971;0,01397;0,01737;0,17206;0,09231;0,01451;0,22225;1,0
629;0,26276;0,63038;0,27347;0,0566;0,02597;0,44902;0,07088;0,02374;0,06594;0,19155;0,3191;0,30462;0,06581;0,26939;0,03917;0,31111;0,5
415;0,29423;0,59933;0,27347;0,81402;0,05372;0,37527;0,08376;0,05188;0,02273;0,24847;0,09527;0,07659;0,05293;0,03848;0,0276;0,13889;0,5
50;0,1054;0,72353;0,33888;0,88949;0,07632;0,53796;0,21005;0,06392;0,03449;0,18421;0,0982;0,11991;0,1073;0,03881;0,05371;0,17222;0,0
304;0,13687;0,50618;0,5351;0,84367;0,09375;0,44252;0,48067;0,17214;0,1441;0,41738;0,08522;0,02387;0,10321;0,00779;0,27929;0,13333;0,0
904;0,67875;0,22101;0,27238;0,45529;0,01259;0,34703;0,05086;0,07326;0,04443;0,01505;0,09181;0,00032;0,1169;0,00114;0,00016;0,06402;0,0
1737;0,37239;0,42842;0,37227;0,42282;0,02621;0,63111;0,02282;0,20901;0,15261;0,00464;3e-05;0,01435;0,17663;0,01749;0,03438;0,3042;1,0
1651;0,68123;0,34548;0,13871;0,46206;0,06056;0,65695;0,02233;0,20571;0,18086;0,17681;0,00837;0,01637;0,17115;0,06404;0,02594;0,24366;1,0
1445;0,3493;0,4355;0,38881;0,31595;0,68811;0,63785;0,20493;0,22739;0,17188;0,17716;0,01151;0,01791;0,17219;0,09031;0,02588;0,37491;1,0
343;0,1054;0,47513;0,60051;0,89757;0,05621;0,35141;0,08119;0,19773;0,08867;0,17625;0,06177;0,07037;0,02718;0,04057;0,04273;0,11667;0,5
1634;0,47499;0,39574;0,30008;0,71322;0,12513;0,66602;0,03589;0,18905;0,18305;0,24411;0,23933;0,01531;0,16474;0,08514;0,00921;0,39404;1,0
942;0,45736;0,07405;0,65723;0,81704;0,06864;0,09237;0,02206;0,05083;0,05216;0,03102;0,00437;0,33396;0,05479;0,00503;0,09287;0,373;0,0
782;0,49624;0,40218;0,27122;0,21986;0,00082;0,31036;0,50784;0,0754;0,03637;0,05013;0,11631;0,1603;0,03578;0,01052;0,01771;0,22195;0,0
1620;0,40143;0,31222;0,46449;0,27821;0,0555;0,67643;0,01586;0,17401;0,14597;0,12797;0,00792;0,01791;0,14399;0,06692;0,01806;0,28241;1,0
671;0,60896;0,22674;0,33888;0,13208;0,0249;0,36443;0,02577;0,04458;0,04883;0,04284;0,06554;0,23065;0,07725;0,3363;0,01958;0,28333;0,5
383;0,1054;0,69248;0,37158;0,83827;0,05977;0,24295;0,19716;0,10784;0,01724;0,2705;0,2433;0,06115;0,02432;0,03709;0,03591;0,03889;0,0
430;0,42012;0,38198;0,37158;0,84906;0,06849;0,32104;0,44845;0,07596;0,0296;0,10955;0,10448;0,02842;0,01288;0,02173;0,03234;0,08889;0,5
755;0,64043;0,22674;0,30617;0,89757;0,09393;0,74187;0,25129;0,06757;0,13089;0,23745;0,08982;0,02178;0,10243;0,02837;0,0149;0,15;0,5
1832;0,54481;0,28652;0,34258;0,29866;0,0803;0,41184;0,00237;0,22242;0,17782;0,13261;0,01092;0,01834;0,17439;0,08175;0,04679;0,2876;1,0
789;0,59626;0,30382;0,27088;0,883;0,23135;0,04625;0,42453;0,02634;0,03059;0,01009;0,3215;0,25173;0,02114;0,00664;0,02964;0,13282;0,0
79;0,60896;0,25779;0,30617;0,84636;0,06511;0,17354;0,0683;0,01461;0,03158;0,06548;0,12186;0,07097;0,10157;0,04758;0,02374;0,01667;0,5
60;0,38865;0,28884;0,5024;0,9407;0,07881;0,32972;0,25515;0,07347;0,01863;0,13341;0,00817;0,03579;0,11302;0,04534;0,02671;0,0;0,5
1229;0,86964;0,19952;0,09666;0,17082;0,8341;0,22414;0,13454;0,13871;0,06975;0,00824;0,39961;0,13401;0,07158;0,00117;0,0602;0,09469;0,0
1569;0,58932;0,33759;0,24252;0,48752;0,13039;0,35786;0,03815;0,22689;0,10206;0,11103;0,00163;0,01439;0,16319;0,05076;0,03963;0,23626;1,0
74;0,60896;0,28884;0,27347;0,98922;0,06511;0,03688;0,19974;0,04093;0,02901;0,14382;0,05255;0,02078;0,08584;0,03597;0,07745;0,03333;0,5
368;0,4516;0,22674;0,5024;0,12938;0,06315;0,23861;0,01031;0,14104;0,09177;0,0563;0,06449;0,40445;0,08298;0,17385;0,05757;0,26667;0,5
1799;0,42151;0,3869;0,36497;0,42949;0,10984;0,59478;0,02301;0,20162;0,18409;0,26191;0,27575;0,0007;0,17949;0,08775;0,03704;0,08293;1,0
211;0,16834;0,44408;0,56781;0,89488;0,07258;0,27332;0,43557;0,03652;0,03991;0,14015;0,08752;0,02128;0,17597;0,00578;0,07062;0,03889;0,0
70;0,32571;0,31989;0,5351;0,90027;0,07792;0,36659;0,15851;0,06542;0,02372;0,09119;0,03287;0,0384;0,1774;0,03388;0,12878;0,12222;0,5
163;0,29423;0,16464;0,73133;0,98383;0,06618;0,3102;0,52191;0,065;0,04196;0,02509;0,00796;0,01844;0,02718;0,00214;0,01454;0,0;0,0
584;0,48307;0,44408;0,24077;0,83019;0,06582;0,27332;0,05799;0,07712;0,04731;0,12118;0,17211;0,03459;0,0515;0,02831;0,02878;0,12778;0,5
600;0,26276;0,59933;0,30617;0,73315;0,09126;0,41866;0,07474;0,06102;0,12005;0,24174;0,17651;0,1036;0,25608;0,06123;0,04392;0,08333;0,5
963;0,17391;0,29758;0,71634;0,98514;0,0634;0,16636;0,47831;0,16572;0,09933;0,04608;0,18344;0,29841;0,07576;0,00194;0,0901;0,1164;0,0
1001;0,24692;0,10128;0,84723;0,6694;0,03544;0,65267;0,38967;0,02798;0,02718;0,02294;0,00906;0,00283;0,01619;0,00698;0,05834;0,09368;0,0
889;0,12872;0,64052;0,40208;0,81272;0,00282;0,1889;0,43972;0,12257;0,04899;0,1433;0,20606;0,06226;0,0584;0,00416;0,06758;0,17552;0,0
694;0,60896;0,22674;0,33888;0,16442;0,03184;0,18655;0,00644;0,02847;0,07955;0,0869;0,05339;0,37308;0,10443;0,2354;0,04243;0,17778;0,5
486;0,23129;0,63038;0,30617;0,84906;0,07454;0,35141;0,15464;0,05952;0,4666;0,34578;0,0915;0,05624;0,14592;0,0478;0,02967;0,24444;0,5
1241;0,33325;0,12246;0,73522;0,23981;0,52841;0,48119;0,57156;0,00274;0,02487;0,04554;0,05312;0,23201;0,12396;0,153;0,03308;0,15329;0,0
520;0,4516;0,38198;0,33888;0,84367;0,09553;0,50759;0,21005;0,25726;0,04975;0,1224;0,04125;0,03164;0,08441;0,05909;0,02878;0,22778;0,5
1319;0,45214;0,31703;0,40673;0,53941;0,0203;0,35859;0,0631;0,20241;0,18788;0,29629;0,00906;0,01193;0,1452;0,1478;0,0459;0,20651;1,0
1024;0,42024;0,61016;0,13113;0,38212;0,02051;0,28246;0,4236;0,01406;0,04574;0,02748;0,24874;0,11004;0,10657;0,00068;0,05899;0,11776;0,0
1806;0,49365;0,25622;0,42765;0,4945;0,0006;0,40466;0,02024;0,21905;0,18232;0,21558;0,01578;0,33649;0,15016;0,14075;0,00659;0,29991;1,0
1222;0,22016;0,50489;0,44992;0,87685;0,01681;0,12174;0,50785;0,15865;0,05272;0,07427;0,22236;0,10034;0,02579;0,11925;0,00446;0,14511;0,0
1544;0,47254;0,34638;0,35461;0,81032;0,05881;0,26251;0,04344;0,18577;0,0327;0,31801;0,00318;0,00077;0,17692;0,01526;0,03813;0,20041;1,0
1415;0,60351;0,24738;0,3228;0,42917;0,08819;0,57761;0,00965;0,21437;0,10477;0,35224;0,00634;0,00377;0,16323;0,02628;0,02596;0,40246;1,0
702;0,29423;0,66143;0,20806;0,66307;0,09873;0,37961;0,05799;0,08401;0,06198;0,1481;0,41562;0,07277;0,04864;0,04046;0,04214;0,06111;0,5
221;0,54601;0,35093;0,27347;0,95148;0,0756;0,22126;0,50644;0,02447;0,01685;0,06854;0,0848;0,02695;0,02575;5e-05;0,01098;0,02778;0,5
77;0,29423;0,69248;0,17536;0,97844;0,06813;0,24078;0,13918;0,01204;0,01242;0,14565;0,3817;0,08827;0,06867;0,07483;0,0457;0,08333;0,0
1785;0,42936;0,43518;0,30595;0,41378;0,07419;0,03505;0,05464;0,18391;0,10591;0,20055;0,01536;0,00809;0,19058;0,02624;0,00985;0,14589;1,0
1562;0,10965;0,45551;0,61677;0,46873;0,05257;0,44004;0,02188;0,17361;0,11453;0,33347;0,01191;0,14752;0,13365;0,01898;0,0199;0,02034;1,0
100;0,01098;0,81668;0,33888;0,91644;0,0724;0,45119;0,24227;0,05479;0,03449;0,23011;0,20582;0,09574;0,02146;0,03388;0,05193;0,06667;0,5
421;0,6719;0,31989;0,17536;0,44744;0,10442;0,11497;0,00387;0,02955;0,04262;0,05569;0,13191;0,24401;0,02432;0,13354;0,03294;0,03333;0,5
414;0,42012;0,53723;0,20806;0,38005;0,03522;0,39046;0,00644;0,02955;0,07268;0,06793;0,09799;0,21232;0,07296;0,1184;0,03175;0,09444;0,5
619;0,26276;0,53723;0,37158;0,71698;0,06724;0,45119;0,05155;0,24265;0,18784;0,31028;0,17755;0,06841;0,15737;0,05695;0,03798;0,04444;0,5
528;0,38865;0,38198;0,40429;0,18059;0,06173;0,41866;0,00387;0,17143;0,08001;0,01714;0,0557;0,43407;0,0887;0,37135;0,04985;0,31111;0,5
850;0,51174;0,59957;0,04719;0,82395;0,01292;0,21827;0,15033;0,09328;0,00167;0,01122;0,18185;0,27482;0,07571;0,09396;0,00438;0,11571;0,0
1854;0,46093;0,39886;0,31141;0,22207;0,03421;0,6773;0,05098;0,21013;0,14265;0,20159;0,00385;0,00932;0,15688;0,03924;0,04109;0,37923;1,0
307;0,32571;0,50618;0,33888;0,90836;0,05941;0,38612;0,33247;0,02117;0,08847;0,21848;0,11977;0,0;0,04435;0,00075;0,07507;0,21111;0,5
1056;0,77507;0,30121;0,08783;0,34905;0,00509;0,07007;0,16359;0,07081;0,12576;0,036;0,22176;0,26212;0,01448;0,16386;0,00295;0,32543;0,0
1662;0,34574;0,39833;0,43166;0,51234;0,02836;0,19504;0,3073;0,16455;0,10758;0,10687;0,0146;0,00705;0,15474;0,04103;0,02018;0,2763;1,0
863;0,92539;0,04841;0,19788;0,93729;0,00878;0,2553;0,32903;0,07421;0,18738;0,03432;0,03643;0,36993;0,02071;0,036;0,0927;0,01812;0,0
31;0,42012;0,25779;0,5024;0,94879;0,07044;0,34273;0,23196;0,02225;0,01394;0,07528;0,06721;0,05597;0,03147;0,02526;0,03086;0,21667;0,5
332;0,54601;0,28884;0,33888;0,89757;0,08023;0,36443;0,06186;0,04456;0,09746;0,17503;0,06972;0,09885;0,05293;0,04287;0,11602;0,4;0,5
1555;0,34296;0,36674;0,46782;0,2768;0,10162;0,41919;0,0009;0,16643;0,14101;0,03702;0,01562;0,00917;0,13954;0,06695;0,05036;0,37475;1,0
1182;0,51154;0,08087;0,59375;0,16676;0,00117;0,16771;0,58136;0,03134;0,05973;0,0473;0,27;0,25279;0,09018;0,11919;0,06147;0,042;0,0
1515;0,43607;0,31304;0,42763;0,30509;0,04375;0,47946;0,03499;0,17718;0,12288;0,13852;0,00895;0,0024;0,16622;0,06803;0,01195;0,41729;1,0
553;0,6719;0,13359;0,37158;0,87062;0,07009;0,44252;0,22294;0,04093;0,13862;0,04651;0,0224;0,03322;0,03147;0,02211;0,00861;0,03889;0,5
1113;0,24692;0,30467;0,633;0,15334;0,0053;0,21463;0,63768;0,1068;0,03208;0,01085;0,25669;0,4477;0,03962;0,14813;0,0017;0,07507;0,0
428;0,13687;0,78563;0,24077;0,6469;0,09037;0,36443;0,04897;0,04599;0,05398;0,16279;0,10427;0,14244;0,03004;0,06407;0,03294;0,07778;0,5
1166;0,23245;0,20243;0,75573;0,23975;0,42378;0,128;0,41211;0,13679;0,10863;0,02496;0,35174;0,35998;0,0179;0,17623;0,00047;0,08192;0,0
1451;0,49821;0,37345;0,29943;0,43872;0,03559;0,54502;0,05929;0,21374;0,17883;0,20104;0,00707;0,00604;0,17948;0,12657;0,09533;0,33121;1,0
1468;0,42542;0,45998;0,28392;0,61253;0,27377;0,54397;0,03129;0,22418;0,12503;0,23062;0,01853;0,33194;0,19362;0,0359;0,04762;0,36685;1,0
352;0,23129;0,28884;0,66592;0,98922;0,0475;0,30586;0,21263;0,15971;0,02055;0,06426;0,01549;0,03655;0,0186;0,04143;0,1276;0,08889;0,0
1474;0,0456;0,73311;0,39094;0,41557;0,05621;0,48975;0,14749;0,11192;0,09056;0,18498;0,01236;0,00353;0,18105;0,04923;0,04919;0,247;1,0
45;0,19982;0,41303;0,56781;0,93531;0,07311;0,35792;0,54124;0,03985;0,08801;0,40575;0,08878;0,05177;0,16738;0,00814;0,04392;0,20556;0,5
169;0,32571;0,63038;0,20806;0,36658;0,03985;0,51627;0,0;0,03869;0,14866;0,09058;0,27869;0,40472;0,07868;0,17845;0,09585;0,58889;0,5
1256;0,44978;0,44069;0,27893;0,35829;0,0918;0,41551;0,04035;0,05814;0,08376;0,311;0,01403;0,01696;0,14775;0,06246;0,04445;0,19891;1,0
734;0,70337;0,19569;0,27347;0,33693;0,08397;0,39262;0,0;0,17466;0,07638;0,09241;0,1273;0,2397;0,203;0,23171;0,08988;0,15;0,5
1793;0,56119;0,29922;0,31217;0,34125;0,10208;0,53152;0,04437;0,22497;0,14569;0,02064;0,00942;0,01522;0,17188;0,12375;0,04134;0,30205;1,0
1030;0,2083;0,45398;0,51587;0,76278;0,00555;0,23955;0,40338;0,03684;0,04733;0,01377;0,17086;0,02499;0,00622;0,16754;0,00651;0,05573;0,0
586;0,32571;0,56828;0,27347;0,85175;0,06742;0,19957;0,08376;0,13341;0,05048;0,14259;0,12835;0,0443;0,01574;0,01654;0,02671;0,07222;0,5
1817;0,55333;0,36334;0,2528;0,47561;0,11179;0,47097;0,02615;0,18726;0,01185;0,03879;0,32971;0,00511;0,17209;0,04084;0,02085;0,38286;1,0
362;0,13687;0,63038;0,40429;0,71159;0,07703;0,35141;0,1933;0,12311;0,06409;0,18605;0,45603;0,07201;0,03863;0,05138;0,04926;0,24444;0,5
558;0,57748;0,10254;0,5024;0,90027;0,1014;0,36659;0,44201;0,1999;0,07704;0,05569;0,01675;0,03622;0,05866;0,01295;0,01721;0,21111;0,5
416;0,38865;0,50618;0,27347;0,86253;0,06671;0,32538;0,24227;0,02449;0,04037;0,13219;0,03497;0,04321;0,02146;0,04287;0,0184;0,06111;0,5
772;0,42012;0,50618;0,24077;0,91105;0,05515;0,36226;0,29639;0,05081;0,05312;0,30049;0,23157;0,04626;0,02704;0,01588;0,0335;0,01667;0,5
1396;0,51211;0,44767;0,20681;0,51582;0,10535;0,43667;0,49189;0,19477;0,17613;0,04266;0,00919;0,00395;0,17614;0,07622;0,0232;0,38489;1,0
186;0,29423;0,66143;0,20806;0,59299;0,0507;0,51193;0,0;0,05663;0,02028;0,11689;0,68405;0,25083;0,04721;0,05213;0,02018;0,37222;0,5
1505;0,60952;0,27698;0,28537;0,44475;0,03724;0,64451;0,0631;0,21077;0,13566;0,28375;0,00496;0,01284;0,18408;0,01633;0,04967;0,29184;1,0
1400;0,53063;0,51017;0,12174;0,45407;0,03199;0,5851;0,01812;0,22676;0,18435;0,06994;0,08506;0,01831;0,15062;0,0806;0,01343;0,29841;1,0
498;0,42012;0,38198;0,37158;0,82749;0,06902;0,37527;0,18041;0,13814;0,02174;0,14994;0,18677;0,0953;0,04864;0,09849;0,02404;0,05556;0,5
999;0,82322;0,17576;0,16991;0,18395;0,2928;0,0371;0,56745;0,0292;0,16624;0,20487;0,03732;0,01791;0,02084;0,0073;0,03116;0,08901;0,0
680;0,4516;0,28884;0,43699;0,21294;0,02561;0,41649;0,01933;0,09248;0,26343;0,14443;0,10071;1,0;0,13734;0,10234;0,10623;0,27778;0,5
1498;0,44521;0,26117;0,47277;0,43516;0,0246;0,24225;0,05056;0,21784;0,15822;0,10339;0,19338;0,16947;0,15649;0,06881;0,0511;0,24685;1,0
1272;0,43547;0,37075;0,36746;0,41069;0,12735;0,57028;0,00515;0,19727;0,19301;0,22605;0,01663;0,005;0,14483;0,0666;0,05732;0,28172;1,0
856;0,16606;0,33593;0,6841;0,47738;0,18385;0,11394;0,04025;0,14752;0,03137;0,04691;0,11267;0,31734;0,05907;0,07054;0,03662;0,11756;0,0
1465;0,64361;0,44599;0,07193;0,31758;0,09594;0,52285;0,0453;0,18542;0,19079;0,2831;0,01466;0,00354;0,16276;0,0474;0,01306;0,22788;1,0
1803;0,5702;0,42952;0,16557;0,50952;0,12025;0,54437;0,00453;0,19979;0,17216;0,12767;0,00688;0,0156;0,17628;0,0876;0,04209;0,13311;1,0
1508;0,38938;0,43301;0,34979;0,40045;0,06677;0,50458;0,01808;0,18235;0,0775;0,16932;0,01643;0,01233;0,1741;0,08692;0,03652;0,24181;1,0
124;0,26276;0,56828;0,33888;0,21563;0,04607;0,44035;0,0;0,03437;0,10882;0,08262;0,39322;0,57133;0,07153;0,27239;0,0727;0,21111;0,5
1602;0,43592;0,42776;0,30694;0,31329;0,12354;0,21032;0,2936;0,22527;0,064;0,36067;0,00889;0,00173;0,1324;0,03125;0,03201;0,30014;1,0
890;0,83565;0,23679;0,09272;0,17743;0,00441;0,3043;0,00412;0,11502;0,0282;0,00345;0,1912;0,42877;0,04245;0,16451;0,00276;0,13453;0,0
495;0,19982;0,75458;0,20806;0,80054;0,07258;0,41866;0,17784;0,1041;0,01156;0,1328;0,09841;0,08527;0,04721;0,08757;0,03917;0,1;0,5
1193;0,30601;0,62862;0,23039;0,90797;0,37065;0,11474;0,31967;0,16227;0,02232;0,00229;0,27973;0,39372;0,00965;0,10896;0,00112;0,32744;0,0
317;0,19982;0,59933;0,37158;0,87332;0,07614;0,33189;0,21392;0,08477;0,08556;0,18911;0,20477;0,05019;0,06009;0,02494;0,06736;0,09444;0,0
1556;0,56148;0,44357;0,15983;0,46824;0,0678;0,46402;0,00655;0,00183;0,08249;0,22967;0,01348;0,00623;0,13224;0,07738;0,01437;0,34548;1,0
1423;0,51033;0,43817;0,21866;0,98062;0,93073;0,43047;0,0298;0,18656;0,17207;0,02424;0,00406;0,01155;0,12937;0,01825;0,01133;0,34613;1,0
195;0,42012;0,50618;0,24077;0,81671;0,05319;0,32538;0,0683;0,04529;0,01282;0,08384;0,52345;0,11161;0,03147;0,02286;0,00801;0,02778;0,0
487;0,19982;0,66143;0,30617;0,84636;0,07205;0,31887;0,25515;0,09796;0,04625;0,19645;0,15389;0,07599;0,03004;0,06889;0,03175;0,10556;0,0
1441;0,4426;0,27756;0,45822;0,55088;0,09668;0,60387;0,05533;0,17589;0,1926;0,18625;0,01242;0,01527;0,06172;0,04835;0,03976;0,39629;1,0
1605;0,4855;0,26816;0,42353;0,27343;0,04018;0,66289;0,00504;0,16499;0,19593;0,00426;0,00891;0,01737;0,06316;0,18492;0,01532;0,35036;1,0
1380;0,36513;0,37437;0,43675;0,53798;0,10184;0,49093;0,01644;0,22802;0,17392;0,2377;0,01713;0,01288;0,01404;0,0526;0,00464;0,26832;1,0
267;0,26276;0,50618;0,40429;0,8248;0,10656;0,58568;0,09665;0,13997;0,38857;0,53121;0,09485;0,05581;0,41631;0,01697;0,13086;0,4;0,5
409;0,23129;0,56828;0,37158;0,86523;0,05532;0,27983;0,28093;0,05222;0,01817;0,09976;0,17462;0,03306;0,02289;0,01627;0,04006;0,08889;0,0
68;0,35718;0,41303;0,40429;0,67385;0,10051;0,29935;0,04124;0,01934;0,03456;0,10649;0,05486;0,15296;0,11731;0,10143;0,06973;0,0;0,5
1357;0,58549;0,36339;0,21932;0,41572;0,04512;0,42161;0,01205;0,20412;0,08419;0,11814;0,0184;0,00149;0,16503;0,05304;0,02743;0,32792;1,0
597;0,89221;0,07149;0,20806;0,26415;0,02597;0,21258;0,00387;0,07015;0,12283;0,03366;0,03434;0,2648;0,09871;0,22898;0,02077;0,2;0,0
1664;0,40021;0,34801;0,42805;0,27767;0,08458;0,65974;0,01374;0,17904;0,13458;0,22181;0,00396;0,00225;0,16733;0,04436;0,04031;0,15997;1,0
1733;0,41772;0,3301;0,42873;0,48917;0,04937;0,56085;0,0111;0,20058;0,14581;0,10312;0,00495;0,00638;0,13671;0,01884;0,04891;0,04253;1,0
1316;0,5631;0,42938;0,17309;0,30141;0,12757;0,45612;0,43714;0,18475;0,12634;0,32064;0,01069;0,00142;0,04949;0,06466;0,01418;0,25016;1,0
1407;0,32965;0,38156;0,46605;0,33136;0,83567;0,5573;0,3109;0,20302;0,02413;0,01747;0,0126;0,01516;0,18806;0,07073;0,01681;0,29692;1,0
821;0,29026;0,57291;0,30543;0,95293;0,49976;0,17387;0,02347;0,17578;0,08455;0,02486;0,10947;0,44112;0,18737;0,01164;0,00477;0,03782;0,0
783;0,52258;0,57877;0,05785;0,21222;0,10376;0,25065;0,20518;0,16054;0,17857;0,00764;0,33813;0,2583;0,03223;0,00413;0,06726;0,16093;0,0
746;0,42012;0,41303;0,33888;0,85445;0,08076;0,36226;0,51031;0,13448;0,06462;0,21726;0,11997;0,02339;0,01989;0,01417;0,02409;0,02778;0,5
615;0,13687;0,72353;0,30617;0,44744;0,05248;0,32755;0,02577;0,12203;0,06369;0,31824;0,32035;0,21832;0,09299;0,13488;0,05816;0,07778;0,0
351;0,13687;0,59933;0,43699;0,95687;0,05532;0,36226;0,08119;0,14252;0,03634;0,16463;0,11579;0,09072;0,02003;0,07194;0,03383;0,09444;0,5
868;0,62558;0,10717;0,44754;0,26849;0,01534;0,02555;0,356;0,1082;0,00219;0,04909;0,21409;0,39533;0,07049;0,15021;0,0614;0,14004;0,0
1433;0,62897;0,20532;0,34064;0,44315;0,05564;0,58391;0,43161;0,16754;0,1917;0,17471;0,00998;0,00289;0,17211;0,0807;0,05233;0,14597;1,0
1647;0,44876;0,32432;0,40256;0,36777;0,087;0,17035;0,02772;0,0056;0,13211;0,08424;0,0037;0,01384;0,18341;0,03988;0,01618;0,06844;1,0
1554;0,43179;0,44112;0,29717;0,52438;0,08276;0,36279;0,0311;0,17349;0,14434;0,19336;0,00722;0,0054;0,18682;0,08579;0,04427;0,31066;1,0
366;0,60896;0,22674;0,33888;0,08895;0,05728;0,13232;0,01031;0,09497;0,15031;0,0661;0,00858;0,23632;0,06724;0,19681;0,02611;0,4;0,5
788;0,50727;0,50722;0,14911;0,41769;0,0665;0,35135;0,61532;0,11907;0,0528;0,02828;0,32968;0,41437;0,08154;0,11055;0,08754;0,1567;0,0
1300;0,44342;0,44238;0,28376;0,42078;0,07363;0,38387;0,02345;0,21218;0,0773;0,03395;0,00401;0,01356;0,10628;0,02895;0,04168;0,07706;1,0
