ID;Sand %;Clay %;Silt %;pH;EC mS/cm;O.M. %;CACO3 %;N_NO3 ppm;P ppm;K ppm;Mg ppm;Fe ppm;Zn ppm;Mn ppm;Cu ppm;B ppm;Adequação MILHO
461;0,2;0,68966;0,33333;0,85984;0,03955;0,34707;0,32216;0,07164;0,02557;0,19767;0,06951;0,05739;0,02146;0,03897;0,02997;0,2;0,0
554;0,6;0,2069;0,40741;0,85714;0,05103;0,24078;0,22938;0,08733;0,05147;0,06426;0,02052;0,03235;0,0372;0,02114;0,01395;0,22222;0,5
688;0,33333;0,51724;0,37037;0,81402;0,05103;0,2039;0,13273;0,07272;0,02834;0,22766;0,09464;0,04544;0,09299;0,03715;0,05045;0,05;0,5
207;0,1;0,7931;0,33333;0,80593;0,04811;0,48807;0,11598;0,04713;0,14245;0,26683;0,04418;0,07457;0,04006;0,01451;0,03353;0,02778;0,5
393;0,1;0,86207;0,25926;0,62534;0,06761;0,41215;0,07474;0,00614;0,09012;0,13647;0,1964;0,17233;0,05866;0,1162;0,0638;0,18333;0,0
398;0,13333;0,72414;0,37037;0,80593;0,03536;0,2256;0,16753;0,065;0,04077;0,20747;0,08815;0,05172;0,01001;0,03404;0,01869;0,13889;0,0
765;0,2;0,65517;0,37037;0,60108;0,08055;0,49458;0,0;0,04093;0,39412;0,38188;0,32977;0,19901;0,78412;0,08109;0,22347;0,21111;0,5
218;0,46667;0,37931;0,37037;0,97035;0,03809;0,18221;0,44459;0,05298;0,01321;0,0563;0,09862;0,05553;0,0;0,0008;0,01217;0,02778;0,5
5;0,38667;0,6069;0,21481;0,8407;0,04702;0,13593;0,05657;0,04924;0,03623;0,12056;0,18405;0,11571;0,01144;0,02558;0,02985;0,16667;0,5
643;0,5;0,13793;0,59259;0,21024;0,01914;0,13015;0,00387;0,05296;0,1369;0,03978;0,009;0,51192;0,13019;0,18525;0,06053;0,32222;0,5
699;0,2;0,75862;0,25926;0,52291;0,04775;0,49892;0,03222;0,10485;0,08629;0,22093;0,54711;0,19033;0,22461;0,04828;0,04926;0,18333;0,5
613;0,36667;0,51724;0,33333;0,33154;0,0164;0,37093;0,01933;0,11913;0,12607;0,16401;0,26466;0,36817;0,11445;0,13879;0,07626;0,31667;0,5
547;0,2;0,68966;0,33333;0,83288;0,0616;0,48807;0,28737;0,14179;0,25345;0,28029;0,06491;0,05624;0,10157;0,03276;0,02196;0,17222;0,5
99;0,46667;0,37931;0,37037;0,91375;0,15163;0,36443;0,44459;0,07123;0,06402;0,07956;0,10867;0,03104;0,00858;0,01675;0,01573;0,11667;0,5
574;0,36667;0,55172;0,2963;0,69811;0,07308;0,35141;0,06443;0,13448;0,07493;0,16218;0,30611;0,09307;0,04721;0,04523;0,04036;0,18889;0,5
407;0,23333;0,55172;0,44444;0,86253;0,03445;0,32104;0,33505;0,05736;0,02207;0,15912;0,13882;0,06366;0,02861;0,02917;0,04006;0,15;0,0
503;0,56667;0,27586;0,37037;0,62534;0,05249;0,36226;0,03866;0,08476;0,21711;0,08078;0,10699;0,2055;0,21602;0,13574;0,03264;0,21667;0,5
48;0,46667;0,37931;0,37037;0,97844;0,05103;0,33406;0,53222;0,04051;0,04493;0,1683;0,09652;0,09454;0,12589;0,01033;0,04065;0,01111;0,5
33;0,4;0,58621;0,22222;0,44744;0,03007;0,36443;0,0;0,07089;0,07202;0,10159;0,3683;0,40625;0,08727;0,18182;0,06647;0,33889;0,5
201;0,33333;0,55172;0,33333;0,78437;0,07782;0,47072;0,10954;0,11366;0,08999;0,16707;0,11286;0,07757;0,07296;0,01895;0,08487;0,05;0,5
135;0,63333;0,37931;0,18519;0,86253;0,06142;0,3102;0,0;0,06724;0,09838;0,21481;0,13714;0,15438;0,09585;0,06733;0,07003;0,23333;0,5
28;0,4;0,58621;0,22222;0,38544;0,0246;0,42516;0,0;0,00797;0,03971;0,08384;0,37542;0,36386;0,04292;0,26372;0,04214;0,18889;0,5
690;0,76667;0,17241;0,25926;0,15903;0,05121;0,41866;0,01031;0,13523;0,06244;0,12485;0,05842;0,25869;0,20029;0,26816;0,02315;0,56667;0,5
231;0,26667;0,51724;0,44444;0,89218;0,05777;0,1974;0,14562;0,04383;0,04546;0,09608;0,0224;0,02138;0,04864;0,02671;0,03828;0,06111;0,0
490;0,23333;0,62069;0,37037;0,84906;0,04174;0,48156;0,31572;0,18272;0,04718;0,17625;0,03539;0,07048;0,11731;0,10935;0,04362;0,01111;0,5
379;0,4;0,44828;0,37037;0,73046;0,06306;0,26898;0,05155;0,15864;0,04077;0,15851;0,15243;0,07801;0,03147;0,07606;0,0365;0,29444;0,5
289;0,53333;0,24138;0,44444;0,63073;0,07454;0,25813;0,01675;0,08111;0,47136;0,30539;0,06302;0,12515;0,30909;0,02494;0,08619;0,16667;0,5
419;0,53333;0,27586;0,40741;0,89488;0,03845;0,1974;0,28351;0,02997;0,0185;0,05324;0,0379;0,06181;0,00429;0,03613;0,01958;0,08333;0,5
675;0,36667;0,17241;0,7037;0,1779;0,03244;0,24946;0,01289;0,11215;0,06686;0,05447;0,05716;0,46086;0,11588;0,11315;0,06588;0,22222;0,0
392;0,56667;0,37931;0,25926;0,83827;0,0452;0,19523;0,12887;0,08625;0,08457;0,15422;0,14363;0,0395;0,0515;0,02633;0,02789;0,15;0,5
593;0,56667;0,41379;0,22222;0,2372;0,01549;0,49675;0,02964;0,06251;0,133;0,07405;0,27764;0,38023;0,09299;0,20029;0,0822;0,35556;0,5
499;0,3;0,65517;0,25926;0,81941;0,04338;0,28416;0,18428;0,12535;0,04229;0,07895;0,07915;0,09399;0,04006;0,08783;0,02908;0,03889;0,0
139;0,4;0,31034;0,51852;0,3504;0,01987;0,23644;0,0;0,04458;0,08933;0,06242;0,03601;0,29829;0,09728;0,17283;0,03294;0,26667;0,5
63;0,43333;0,31034;0,48148;0,51482;0,07873;0,21909;0,0;0,02997;0,02557;0,04223;0,07454;0,30211;0,08727;0,15859;0,03976;0,01111;0,5
472;0,1;0,89655;0,22222;0,61456;0,05231;0,47722;0,04124;0,0968;0,03911;0,20318;0,24812;0,22225;0,04578;0,11979;0,04985;0,08889;0,5
648;0,36667;0,65517;0,18519;0,69272;0,04265;0,30586;0,11985;0,07928;0,08609;0,09302;0,42818;0,06224;0,05866;0,03468;0,04303;0,16667;0,5
129;0,2;0,58621;0,44444;0,81132;0,05431;0,47072;0,08119;0,06616;0,05444;0,21114;0,1049;0,17937;0,04149;0,04699;0,04955;0,11111;0,5
761;0,23333;0,58621;0,40741;0,83288;0,24166;0,54013;0,33247;0,19957;0,1408;0,50061;0,24372;0,08101;0,13877;0,02684;0,04134;0,23333;0,5
521;0,6;0,2069;0,40741;0,89488;0,05103;0,40347;0,53866;0,04964;0,09025;0,23439;0,02303;0,00305;0,07296;0,02687;0,02077;0,11667;0,5
65;0,63333;0,17241;0,40741;0,28302;0,0;0,12798;0,0;0,02665;0,04618;0,05324;0,04062;0,38148;0,08727;0,12316;0,04214;0,73889;0,5
15;0,53333;0,31034;0,37037;0,93261;0,04793;0,23427;0,44459;0,02266;0,0925;0,08446;0,10176;0,05008;0,04292;0,00883;0,01306;0,01667;0,5
157;0,2;0,68966;0,33333;0,91644;0,0585;0,49458;0,12629;0,04167;0,1116;0,4388;0,04125;0,04091;0,06438;0,05042;0,04718;0,24444;0,5
41;0,4;0,41379;0,40741;0,90296;0,05723;0,92191;0,13918;0,11805;0,38467;0,72032;0,07496;0,04702;0,42346;0,03474;0,1095;0,18889;0,5
493;0,26667;0,75862;0,18519;0,50404;0,06834;0,49458;0,03866;0,27262;0,12712;0,21726;0,30255;0,35863;0,10443;0,25601;0,04451;0,07778;0,5
380;0,3;0,68966;0,22222;0,79245;0,04647;0,40564;0,03608;0,04782;0,05385;0,36903;0,18321;0,11047;0,03863;0,0638;0,05549;0,41667;0,5
188;0,3;0,82759;0,07407;0,63073;0,06725;0,3449;0,08763;0,05079;0,04546;0,112;0,73618;0,17768;0,02861;0,03822;0,02047;0,15;0,0
217;0,3;0,65517;0,25926;0,97305;0,03536;0,35358;0,13918;0,07015;0,01658;0,11138;0,13421;0,06181;0,02146;0,01681;0,02166;0,06111;0,5
53;0,33333;0,37931;0,51852;0,16712;0,00146;0,33189;0,0;0,0142;0,10301;0,02632;0,00796;0,24429;0,20172;1,0;0,03531;0,32778;0,5
338;0,33333;0,44828;0,44444;0,4717;0,08547;0,16269;0,0;0,1407;0,03773;0,0716;0,1227;0,39605;0,04435;0,13911;0,04451;0,14444;0,5
296;0,16667;0,65517;0,40741;0,79245;0,03627;0,35358;0,02964;0,11694;0,05094;0,12056;0,13065;0,056;0,03043;0,03261;0,03153;0,0;0,5
252;0,16667;0,31034;0,77778;0,93261;0,07381;0,2603;0,42526;0,11767;0,09904;0,08201;0,02492;0,01577;0,20029;0,01504;0,22255;0,11667;0,5
462;0,53333;0,51724;0,14815;0,85445;0,04356;0,24512;0,16753;0,03105;0,01341;0,194;0,06449;0,05619;0,02289;0,04394;0,03145;0,13889;0,5
456;0,46667;0,51724;0,22222;0,8248;0,08803;0,49892;0,08763;0,10452;0,39756;0,18543;0,11453;0,08357;0,45207;0,06177;0,06113;0,37778;0,5
779;0,4;0,37931;0,44444;0,84636;0,18243;0,32538;0,31314;0,14071;0,03852;0,33721;0,02178;0,03328;0,0485;0,01611;0,02763;0,08889;0,5
270;0,23333;0,58621;0,40741;0,93531;0,06288;0,52278;0,24871;0,05883;0,04361;0,17381;0,18991;0,07146;0,03863;0,02146;0,0905;0,07778;0,0
202;0,4;0,48276;0,33333;0,78167;0,07217;0,32972;0,01675;0,06541;0,04711;0,08752;0,12291;0,13851;0,08441;0,02682;0,07715;0,00556;0,5
162;0,26667;0,31034;0,66667;0,98922;0,04902;0,40347;0,25129;0,08883;0,04724;0,06548;0,02198;0,0378;0,06581;0,01381;0,0181;0,00611;0,0
556;0,46667;0,34483;0,40741;0,87601;0,07035;0,45553;0,53222;0,00066;0,15884;0,13709;0,00858;0,03715;0,02289;0,06562;0,02077;0,2;0,5
402;0,16667;0,75862;0,2963;0,71968;0,05504;0,34707;0,13531;0,04167;0,04552;0,09853;0,04062;0,12427;0,04435;0,06814;0,02552;0,22222;0,5
703;0,33333;0,68966;0,18519;0,66307;0,05832;0,41215;0,0232;0,08335;0,05828;0,13953;0,56616;0,11194;0,04864;0,04127;0,04777;0,13889;0,5
477;0,46667;0,58621;0,14815;0,62264;0,07509;0,19089;0,05541;0,07048;0,07691;0,11261;0,06491;0,26883;0,02432;0,11138;0,03887;0,21111;0,5
106;0,3;0,51724;0,40741;0,81132;0,06196;0,56182;0,51289;0,07745;0,178;0,42656;0,08752;0,05537;0,02575;0,00937;0,02107;0,13889;0,5
566;0,36667;0,55172;0,2963;0,65768;0,07217;0,31887;0,07732;0,09173;0,12957;0,18421;0,27429;0,1192;0,04149;0,06129;0,04688;0,17778;0,5
390;0,26667;0,62069;0,33333;0,86523;0,0328;0,13666;0,16495;0,0303;0,05801;0,20196;0,14719;0,0324;0,01431;0,03297;0,01632;0,12222;0,0
2;0,73333;0,34483;0,11111;0,42615;0,04028;0,23464;0,0;0,11961;0,20926;0,09119;0,20833;0,30227;0,5093;0,08136;0,04374;0,17222;0,5
730;0,46667;0,48276;0,25926;0,84906;0,04174;0,46421;0,32603;0,07961;0,02986;0,20379;0,21336;0,0659;0,0608;0,02233;0,01878;0,08889;0,5
562;0,3;0,31034;0,62963;0,90296;0,05668;0,23427;0,54124;0,11697;0,07479;0,0508;0,06868;0,05543;0,03004;0,01129;0,01573;0,21111;0,0
81;0,46667;0,34483;0,40741;0,93261;0,03062;0,10629;0,09021;0,03063;0,04863;0,0508;0,1451;0,05575;0,07439;0,03725;0,01988;0,00556;0,5
206;0,43333;0,41379;0,37037;0,88949;0,04556;0,29501;0,07732;0,08441;0,08695;0,18054;0,02094;0,0234;0,04292;0,01504;0,03234;0,01111;0,5
35;0,5;0,37931;0,33333;0,90836;0,05267;0,28633;0,03608;0,04674;0,04096;0,10955;0,11223;0,05401;0,08584;0,03715;0,03442;0,1;0,5
509;0,5;0,34483;0,37037;0,85445;0,05759;0,4013;0,2616;0,14071;0,04037;0,05447;0,0291;0,0342;0,05722;0,08275;0,03412;0,11667;0,5
428;0,13333;0,86207;0,22222;0,6469;0,06816;0,36443;0,04897;0,04599;0,05398;0,16279;0,10427;0,14244;0,03004;0,06407;0,03294;0,07778;0,5
455;0,5;0,44828;0,25926;0,87871;0,07727;0,38395;0,16753;0,16844;0,3295;0,21665;0,10008;0,14806;0,42346;0,06616;0,05964;0,32778;0,5
367;0,63333;0,37931;0,18519;0,531;0,11281;0,38612;0,01675;0,15972;0,18652;0,11138;0,32014;0,29731;0,06581;0,18487;0,08042;0,18889;0,5
92;0,4;0,44828;0,37037;0,73854;0,07308;0,32321;0,07474;0,02084;0,05695;0,11995;0,15766;0,11292;0,04149;0,06551;0,16825;0,02222;0,5
340;0,43333;0,44828;0,33333;0,49865;0,01914;0,66594;0,0;0,02154;0,08279;0,04835;0,16792;0,32502;0,17824;0,16464;0,07027;0,23889;0,5
565;0,26667;0,65517;0,2963;0,87062;0,078;0,27983;0,19072;0,1955;0,0224;0,11934;0,28245;0,03606;0,03004;0,0212;0,03561;0,27222;0,5
346;0,5;0,34483;0,37037;0,96226;0,02752;0,26898;0,05799;0,15752;0,01632;0,07344;0,02889;0,01751;0,05579;0,01761;0,03353;0,08889;0,5
242;0,46667;0,34483;0,40741;0,49326;0,03262;0,27115;0,02964;0,04347;0,02735;0,05447;0,11558;0,23763;0,0329;0,07638;0,02641;0,18333;0,5
14;0,69333;0,25517;0,25185;0,89057;0,05723;0,15061;0,20193;0,03347;0,0106;0,04468;0,03204;0,08254;0,00286;0,01073;0,01804;0,18333;0,0
316;0,1;0,37931;0,77778;0,90836;0,11117;0,90889;0,54381;0,22879;0,56994;0,77479;0,08291;0,02951;0,28755;0,025;0,06024;0,57778;0,5
601;0,66667;0,44828;0,07407;0,68194;0,06853;0,27549;0,06443;0,05628;0,15831;0,13464;0,36139;0,15024;0,07725;0,06268;0,05015;0,18889;0,5
388;0,23333;0,75862;0,22222;0,81402;0,03645;0,34707;0,05799;0,06865;0,01758;0,30477;0,20959;0,06355;0,03577;0,05823;0,04748;0,08889;0,5
274;0,16667;0,44828;0,62963;0,90027;0,08438;0,36226;0,54124;0,16007;0,08821;0,31579;0,06302;0,02433;0,08727;0,00803;0,23709;0,08333;0,0
167;0,06667;0,72414;0,44444;1,0;0,03153;0,20824;0,31959;0,06434;0,04196;0,17258;0,03099;0,07806;0,02718;0,01633;0,02226;0,02778;0,0
775;0,3;0,55172;0,37037;0,87871;0,06944;0,24295;0,31959;0,02773;0,02504;0,20563;0,04941;0,04757;0,08126;0,02436;0,04228;0,01111;0,0
647;0,5;0,44828;0,25926;0,61995;0,11609;0,25597;0,10052;0,16844;0,06779;0,06487;0,24477;0,29213;0,05722;0,05599;0,06261;0,05556;0,5
485;0,33333;0,62069;0,25926;0,81941;0,04757;0,3102;0,08119;0,02407;0,08517;0,2142;0,07956;0,11483;0,03004;0,06616;0,0368;0,18889;0,5
764;0,33333;0,51724;0,37037;0,42857;0,05978;0,55748;0,0;0,13556;0,05041;0,23439;0,17986;0,32721;0,14692;0,17979;0,06626;0,18889;0,5
505;0,7;0,24138;0,25926;0,60108;0,03572;0,18655;0,01933;0,03138;0,06303;0,05447;0,04962;0,15084;0,23176;0,22293;0,03145;0,13889;0,5
244;0,23333;0,51724;0,48148;0,8841;0,07089;0,43384;0,40979;0,08588;0,12825;0,22889;0,11307;0,05313;0,07868;0,03335;0,0454;0,18889;0,5
567;0,56667;0,48276;0,14815;0,30189;0,02041;0,40998;0,06443;0,11697;0,13016;0,14688;0,31889;0,36834;0,08441;0,20168;0,07181;0,26111;0,5
563;0,36667;0,44828;0,40741;0,85175;0,04939;0,30803;0,33505;0,1173;0,04975;0,05324;0,11997;0,04822;0,02146;0,02039;0,01424;0,19444;0,5
687;0,43333;0,44828;0,33333;0,74663;0,05759;0,4013;0,09021;0,10667;0,34807;0,45349;0,11223;0,08412;0,33047;0,05663;0,0454;0,17778;0,5
190;0,43333;0,58621;0,18519;0,89757;0,02041;0,2603;0,07474;0,0369;0,04176;0,1022;0,54481;0,11691;0,0186;0,01809;0,00742;0,01111;0,0
700;0,93333;0,06897;0,18519;0,46361;0,02424;0,43167;0,02964;0,10709;0,15474;0,21236;0,49623;0,27009;0,09871;0,07317;0,04184;0,18889;0,5
476;0,86667;0,24138;0,07407;0,58491;0,07235;0,17787;0,03222;0,10817;0,16148;0,0661;0,03727;0,29322;0,02718;0,08007;0,02255;0,11111;0,5
682;0,5;0,27586;0,44444;0,74394;0,06415;0,30152;0,01675;0,09613;0,09851;0,10037;0,09736;0,17566;0,08727;0,03709;0,05074;0,1;0,5
511;0,2;0,68966;0,33333;0,67116;0,05832;0,52495;0,0451;0,01494;0,05695;0,06793;0,56512;0,28793;0,16166;0,23931;0,02166;0,1;0,5
59;0,1;0,44828;0,7037;0,91914;0,06652;0,21692;0,12887;0,07197;0,01724;0,17503;0,01508;0,0773;0,13305;0,05861;0,07478;0,02222;0,5
475;0,13333;0,82759;0,25926;0,65229;0,08402;0,25597;0,09665;0,03653;0,0742;0,20196;0,13128;0,25934;0,0372;0,10817;0,03739;0,21111;0,0
561;0,36667;0,62069;0,22222;0,84367;0,0421;0,33189;0,10954;0,06542;0,09303;0,20135;0,37961;0,04255;0,03433;0,02403;0,0454;0,19444;0,5
748;0,23333;0,7931;0,18519;0,84906;0,0421;0,48373;0,15206;0,07745;0,05286;0,24969;0,13003;0,08096;0,03076;0,03969;0,03365;0,06111;0,5
253;0,16667;0,44828;0,62963;0,90296;0,0328;0,34924;0,44459;0,04602;0,03733;0,12729;0,05151;0,05608;0,10157;0,02799;0,23591;0,06111;0,0
22;0,3;0,62069;0,2963;0,87871;0,06178;0,23861;0,09407;0,01901;0,04433;0,15361;0,18719;0,10136;0,01288;0,02922;0,20772;0,03333;0,0
314;0,1;0,62069;0,51852;0,91105;0,05796;0,45119;0,54768;0,04895;0,12276;0,1634;0,04523;0,04555;0,02718;0,02719;0,03709;0,19444;0,5
460;0,23333;0,68966;0,2963;0,85175;0,03809;0,27115;0,27706;0,03686;0,0113;0,18972;0,11537;0,05924;0,01288;0,04191;0,02967;0,18889;0,0
161;0,33333;0,48276;0,40741;0,95957;0,04684;0,55748;0,53479;0,06027;0,08041;0,112;0,00712;0,0377;0,03147;0,03575;0,02047;0,02056;0,5
277;0,06667;0,7931;0,37037;0,90296;0,115;0,44685;0,27062;0,43385;0,0783;0,24113;0,07475;0,11172;0,02718;0,04924;0,04866;0,1;0,5
192;0,33333;0,75862;0,11111;0,77898;0,0441;0,30152;0,0683;0,03324;0,0668;0,11444;0,69389;0,08739;0,02003;0,0387;0,01424;0,02778;0,5
386;0,13333;0,65517;0,44444;0,83827;0,03845;0,22126;0,25773;0,03727;0,01513;0,21359;0,1562;0,05717;0,02432;0,04116;0,02285;0,08889;0,0
414;0,43333;0,58621;0,18519;0,38005;0,01166;0,39046;0,00644;0,02955;0,07268;0,06793;0,09799;0,21232;0,07296;0,1184;0,03175;0,09444;0,5
492;0,33333;0,58621;0,2963;0,79515;0,05814;0,46204;0,13918;0,24672;0,04169;0,17319;0,23492;0,11216;0,08011;0,10844;0,05638;0,05;0,5
344;0,3;0,62069;0,2963;0,19137;0,03463;0,45336;0,0;0,21673;0,26165;0,13341;0,21629;0,91763;0,06295;0,17947;0,07656;0,57778;0,5
309;0,16667;0,37931;0,7037;0,85714;0,05012;0,36876;0,10052;0,08734;0,07935;0,19339;0,04481;0,04315;0,03193;0,01916;0,06758;0,08889;0,5
662;0,9;0,2069;0,07407;0,61725;0,07089;0,27115;0,0232;0,08335;0,08933;0,10343;0,14175;0,16497;0,04006;0,07108;0,0457;0,10556;0,5
131;0,6;0,37931;0,22222;0,94609;0,04884;0,24729;0,09407;0,04234;0,04024;0,10649;0,07454;0,08576;0,02432;0,02633;0,0276;0,10556;0,5
664;0,46667;0,48276;0,25926;0,1186;0,0246;0,30586;0,00387;0,16553;0,06125;0,08262;0,23807;0,37123;0,07725;0,27292;0,04095;0,19444;0,5
100;0,0;0,89655;0,33333;0,91644;0,04975;0,45119;0,24227;0,05479;0,03449;0,23011;0,20582;0,09574;0,02146;0,03388;0,05193;0,06667;0,5
373;0,36667;0,55172;0,2963;0,79245;1,0;0,35792;0,08763;0,52665;0,51543;0,2295;0,18488;0,04844;0,40916;0,0585;0,95519;0,15556;0,5
88;0,53333;0,34483;0,33333;0,84636;0,03208;0,22126;0,06443;0,00108;0,0598;0,07344;0,18698;0,12247;0,08441;0,0387;0,03027;0,05;0,5
459;0,56667;0,58621;0,03704;0,86253;0,02843;0,26464;0,27062;0,06434;0,01784;0,1989;0,1093;0,0863;0,01431;0,04196;0,03383;0,23889;0,5
331;0,5;0,27586;0,44444;0,33962;0,00674;0,26898;0,0;0,01423;0,03489;0,03611;0,12626;0,3673;0,04292;0,07333;0,02226;0,16667;0,5
215;0,3;0,62069;0,2963;0,94879;0,06014;0,1692;0,27062;0,14033;0,02431;0,10404;0,09862;0,02695;0,02146;0,00557;0,01573;0,08889;0,0
467;0,23333;0,58621;0,40741;0,84367;0,04101;0,93492;0,44459;0,0577;0,02808;0,08017;0,11725;0,06492;0,04292;0,03147;0,02404;0,19444;0,5
122;0,26667;0,62069;0,33333;0,72237;0,05777;0,40347;0,00387;0,0186;0,09263;0,12485;0,37395;0,21445;0,09299;0,06129;0,0368;0,08333;0,5
615;0,13333;0,7931;0,2963;0,44744;0,02934;0,32755;0,02577;0,12203;0,06369;0,31824;0,32035;0,21832;0,09299;0,13488;0,05816;0,07778;0,0
21;0,53333;0,24138;0,44444;0,91644;0,0749;0,25813;0,04897;0,07488;0,06013;0,07344;0,05004;0,08974;0,08155;0,02211;0,02315;0,03889;0,5
701;0,4;0,65517;0,14815;0,15633;0,0082;0,24946;0,0232;0,11622;0,13465;0,26132;0,53371;0,45153;0,09013;0,20361;0,08902;0,27222;0,5
72;0,16667;0,44828;0,62963;0,90566;0,0698;0,43167;0,16753;0,02773;0,02517;0,12607;0,0157;0,03786;0,1588;0,04534;0,1362;0,06667;0,5
107;0,4;0,31034;0,51852;0,77898;0,07436;0,53362;0,52191;0,03437;0,11397;0,25643;0,11034;0,06274;0,08584;0,00498;0,43145;0,20556;0,5
271;0,3;0,44828;0,48148;0,8841;0,18134;0,59653;0,37371;0,50696;0,43059;0,44737;0,08857;0,03251;0,06724;0,01354;0,0368;0,06111;0,5
436;0,23333;0,68966;0,2963;0,70889;0,06014;0,23861;0,09021;0,06068;0,01758;0,18605;0,14698;0,10567;0,02146;0,06075;0,027;0,08333;0,0
103;0,2;0,65517;0,37037;0,69003;0,04775;0,33189;0,39691;0,12643;0,05748;0,16585;0,09317;0,133;0,0186;0,025;0,05875;0,2;0,0
